pack,sheet_name,quarter,metric_name,quarterly_total,combined_total,abs_diff,is_match
fr5,Export_NWFP_Surface_collection,Q1,metric_c8,32738.34,32738.34,0.00,true
fr5,Export_NWFP_Surface_collection,Q1,metric_c9,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q1,mosses_c39,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q1,quartz_c42,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q1,red_soil_c45,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q1,riverbed_material_c48,30.0,30,0.0,true
fr5,Export_NWFP_Surface_collection,Q1,sand_c52,9.0,9,0.0,true
fr5,Export_NWFP_Surface_collection,Q1,stone_c56,758.0,758,0.0,true
fr5,Export_NWFP_Surface_collection,Q1,stone_chips_c60,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q1,stone_dust_c63,15.0,15,0.0,true
fr5,Export_NWFP_Surface_collection,Q1,surface_collection_materials_quantity_aggregates_c3,2933.0,2933,0.0,true
fr5,Export_NWFP_Surface_collection,Q1,top_soil_c67,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q1,total_export_fees_nu_c71,0,0,0,true
fr5,Export_NWFP_Surface_collection,Q1,total_import_fees_nu_c71,41018,0,41018,false
fr5,Export_NWFP_Surface_collection,Q2,boulder_rock_fragment_with_size_greater_than_25_6_cm_10_1_in_in_diameter_c7,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,charcoal_c11,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,clay_soil_c15,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,colour_soil_c19,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,dolep_c23,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,granular_sub_base_gsb_material_c27,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,gravels_c31,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,leafmould_c35,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,metric_c10,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,metric_c12,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,metric_c13,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,metric_c14,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,metric_c16,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,metric_c17,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,metric_c18,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,metric_c20,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,metric_c21,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,metric_c22,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,metric_c24,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,metric_c25,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,metric_c26,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,metric_c28,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,metric_c29,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,metric_c30,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,metric_c32,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,metric_c33,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,metric_c34,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,metric_c36,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,metric_c37,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,metric_c38,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,metric_c4,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,metric_c40,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,metric_c41,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,metric_c43,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,metric_c44,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,metric_c46,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,metric_c47,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,metric_c49,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,metric_c5,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,metric_c50,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,metric_c51,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,metric_c53,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,metric_c54,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,metric_c55,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,metric_c57,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,metric_c58,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,metric_c59,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,metric_c6,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,metric_c61,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,metric_c62,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,metric_c64,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,metric_c65,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,metric_c66,0,0,0,true
fr5,Export_NWFP_Surface_collection,Q2,metric_c68,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,metric_c69,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,metric_c70,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,metric_c72,0,0,0,true
fr5,Export_NWFP_Surface_collection,Q2,metric_c73,0,0,0,true
fr5,Export_NWFP_Surface_collection,Q2,metric_c8,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,metric_c9,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,mosses_c39,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,quartz_c42,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,red_soil_c45,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,riverbed_material_c48,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,sand_c52,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,stone_c56,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,stone_chips_c60,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,stone_dust_c63,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,surface_collection_materials_quantity_aggregates_c3,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,top_soil_c67,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q2,total_export_fees_nu_c71,0,0,0,true
fr5,Export_NWFP_Surface_collection,Q2,total_import_fees_nu_c71,0,0,0,true
fr5,Export_NWFP_Surface_collection,Q3,boulder_rock_fragment_with_size_greater_than_25_6_cm_10_1_in_in_diameter_c7,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,charcoal_c11,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,clay_soil_c15,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,colour_soil_c19,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,dolep_c23,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,granular_sub_base_gsb_material_c27,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,gravels_c31,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,leafmould_c35,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,metric_c10,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,metric_c12,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,metric_c13,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,metric_c14,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,metric_c16,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,metric_c17,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,metric_c18,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,metric_c20,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,metric_c21,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,metric_c22,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,metric_c24,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,metric_c25,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,metric_c26,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,metric_c28,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,metric_c29,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,metric_c30,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,metric_c32,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,metric_c33,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,metric_c34,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,metric_c36,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,metric_c37,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,metric_c38,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,metric_c4,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,metric_c40,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,metric_c41,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,metric_c43,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,metric_c44,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,metric_c46,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,metric_c47,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,metric_c49,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,metric_c5,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,metric_c50,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,metric_c51,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,metric_c53,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,metric_c54,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,metric_c55,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,metric_c57,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,metric_c58,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,metric_c59,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,metric_c6,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,metric_c61,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,metric_c62,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,metric_c64,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,metric_c65,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,metric_c66,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,metric_c68,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,metric_c69,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,metric_c70,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,metric_c72,0,0,0,true
fr5,Export_NWFP_Surface_collection,Q3,metric_c73,0,0,0,true
fr5,Export_NWFP_Surface_collection,Q3,metric_c8,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,metric_c9,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,mosses_c39,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,quartz_c42,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,red_soil_c45,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,riverbed_material_c48,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,sand_c52,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,stone_c56,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,stone_chips_c60,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,stone_dust_c63,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,surface_collection_materials_quantity_aggregates_c3,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,top_soil_c67,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q3,total_export_fees_nu_c71,0,0,0,true
fr5,Export_NWFP_Surface_collection,Q3,total_import_fees_nu_c71,0,0,0,true
fr5,Export_NWFP_Surface_collection,Q4,boulder_rock_fragment_with_size_greater_than_25_6_cm_10_1_in_in_diameter_c7,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,charcoal_c11,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,clay_soil_c15,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,colour_soil_c19,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,dolep_c23,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,granular_sub_base_gsb_material_c27,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,gravels_c31,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,leafmould_c35,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,metric_c10,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,metric_c12,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,metric_c13,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,metric_c14,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,metric_c16,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,metric_c17,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,metric_c18,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,metric_c20,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,metric_c21,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,metric_c22,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,metric_c24,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,metric_c25,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,metric_c26,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,metric_c28,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,metric_c29,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,metric_c30,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,metric_c32,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,metric_c33,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,metric_c34,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,metric_c36,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,metric_c37,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,metric_c38,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,metric_c4,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,metric_c40,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,metric_c41,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,metric_c43,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,metric_c44,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,metric_c46,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,metric_c47,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,metric_c49,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,metric_c5,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,metric_c50,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,metric_c51,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,metric_c53,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,metric_c54,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,metric_c55,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,metric_c57,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,metric_c58,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,metric_c59,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,metric_c6,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,metric_c61,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,metric_c62,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,metric_c64,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,metric_c65,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,metric_c66,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,metric_c68,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,metric_c69,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,metric_c70,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,metric_c72,0,0,0,true
fr5,Export_NWFP_Surface_collection,Q4,metric_c73,0,0,0,true
fr5,Export_NWFP_Surface_collection,Q4,metric_c8,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,metric_c9,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,mosses_c39,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,quartz_c42,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,red_soil_c45,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,riverbed_material_c48,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,sand_c52,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,stone_c56,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,stone_chips_c60,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,stone_dust_c63,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,surface_collection_materials_quantity_aggregates_c3,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,top_soil_c67,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q4,total_export_fees_nu_c71,0,0,0,true
fr5,Import_NWFP_Plants,Q1,bumdeling_wildlife_sanctuary_c19,0.0,0,0.0,true
fr5,Import_NWFP_Plants,Q1,division_park_wise_quantity_divisional_forest_office_bumthang_c5,0.0,0,0.0,true
fr5,Import_NWFP_Plants,Q1,divisional_forest_office_gedu_c32,1520.0,0,1520.0,false
fr5,Import_NWFP_Plants,Q1,divisional_forest_office_gedu_c7,59397.0,0,59397.0,false
fr5,Import_NWFP_Plants,Q1,divisional_forest_office_pema_gatshel_c10,33073.0,0,33073.0,false
fr5,Import_NWFP_Plants,Q1,divisional_forest_office_samtse_c12,0.0,0,0.0,true
fr5,Import_NWFP_Plants,Q1,divisional_forest_office_sarpang_c13,6920.0,0,6920.0,false
fr5,Import_NWFP_Plants,Q1,divisional_forest_office_trashigang_c40,0.0,0,0.0,true
fr5,Import_NWFP_Plants,Q1,divisional_forest_office_tsirang_c16,0.0,0,0.0,true
fr5,Import_NWFP_Plants,Q1,divisional_forest_office_zhemgang_c18,0.0,0,0.0,true
fr5,Import_NWFP_Plants,Q1,divisional_forest_office_zhemgang_c43,0.0,0,0.0,true
fr5,Import_NWFP_Plants,Q1,jigme_khesar_strict_nature_reserve_c21,0.0,0,0.0,true
fr5,Import_NWFP_Plants,Q1,jomotsangkha_wildlife_sanctuary_c23,150.0,0,150.0,false
fr5,Import_NWFP_Plants,Q1,jomotsangkha_wildlife_sanctuary_c48,0.0,0,0.0,true
fr5,Import_NWFP_Plants,Q1,phibsoo_wildlife_sanctuary_c24,0.0,0,0.0,true
fr5,Import_NWFP_Plants,Q1,phrumsengla_national_park_c25,0.0,0,0.0,true
fr5,Import_NWFP_Plants,Q1,sakteng_wildlife_sanctuary_c27,0.0,0,0.0,true
fr5,Import_NWFP_Plants,Q1,sakteng_wildlife_sanctuary_c52,0.0,0,0.0,true
fr5,Import_NWFP_Plants,Q1,total_import_fees_nu_c54,1520,0,1520,false
fr5,Import_NWFP_Plants,Q1,total_quantity_c29,99540,0,99540,false
fr5,Import_NWFP_Plants,Q2,division_park_wise_quantity_divisional_forest_office_bumthang_c5,0.0,0,0.0,true
fr5,Import_NWFP_Plants,Q2,divisional_forest_office_gedu_c32,2490.0,0,2490.0,false
fr5,Import_NWFP_Plants,Q2,divisional_forest_office_gedu_c7,1782702.0,0,1782702.0,false
fr5,Import_NWFP_Plants,Q2,divisional_forest_office_pema_gatshel_c10,0.0,0,0.0,true
fr5,Import_NWFP_Plants,Q2,divisional_forest_office_pema_gatshel_c35,0.0,0,0.0,true
fr5,Import_NWFP_Plants,Q2,divisional_forest_office_samdrup_jongkhar_c11,6286.06,0,6286.06,false
fr5,Import_NWFP_Plants,Q2,divisional_forest_office_samdrup_jongkhar_c36,94028.0,0,94028.0,false
fr5,Import_NWFP_Plants,Q2,divisional_forest_office_samtse_c12,0.0,0,0.0,true
fr5,Import_NWFP_Plants,Q2,divisional_forest_office_samtse_c37,0.0,0,0.0,true
fr5,Import_NWFP_Plants,Q2,divisional_forest_office_sarpang_c13,1927.0,0,1927.0,false
fr5,Import_NWFP_Plants,Q2,divisional_forest_office_thimphu_c14,0.0,0,0.0,true
fr5,Import_NWFP_Plants,Q2,divisional_forest_office_trashigang_c15,0.0,0,0.0,true
fr5,Import_NWFP_Plants,Q2,divisional_forest_office_trashigang_c40,0.0,0,0.0,true
fr5,Import_NWFP_Plants,Q2,divisional_forest_office_zhemgang_c18,0.0,0,0.0,true
fr5,Import_NWFP_Plants,Q2,divisional_forest_office_zhemgang_c43,0.0,0,0.0,true
fr5,Import_NWFP_Plants,Q2,jigme_khesar_strict_nature_reserve_c21,0.0,0,0.0,true
fr5,Import_NWFP_Plants,Q2,jomotsangkha_wildlife_sanctuary_c23,0.0,0,0.0,true
fr5,Import_NWFP_Plants,Q2,jomotsangkha_wildlife_sanctuary_c48,0.0,0,0.0,true
fr5,Import_NWFP_Plants,Q2,phibsoo_wildlife_sanctuary_c24,0.0,0,0.0,true
fr5,Import_NWFP_Plants,Q2,phrumsengla_national_park_c25,0.0,0,0.0,true
fr5,Import_NWFP_Plants,Q2,sakteng_wildlife_sanctuary_c27,0.0,0,0.0,true
fr5,Import_NWFP_Plants,Q2,total_import_fees_nu_c54,96518,0,96518,false
fr5,Import_NWFP_Plants,Q2,total_quantity_c29,1790915.06,0,1790915.06,false
fr5,Import_NWFP_Plants,Q2,wangchuck_centennial_national_park_c28,0.0,0,0.0,true
fr5,Import_NWFP_Plants,Q2,wangchuck_centennial_national_park_c53,0.0,0,0.0,true
fr5,Import_NWFP_Plants,Q3,division_park_wise_quantity_divisional_forest_office_bumthang_c5,0.0,0,0.0,true
fr5,Import_NWFP_Plants,Q3,divisional_forest_office_gedu_c7,98610.0,0,98610.0,false
fr5,Import_NWFP_Plants,Q3,divisional_forest_office_pema_gatshel_c10,2212.0,0,2212.0,false
fr5,Import_NWFP_Plants,Q3,divisional_forest_office_samdrup_jongkhar_c11,12092.21,0,12092.21,false
fr5,Import_NWFP_Plants,Q3,divisional_forest_office_samdrup_jongkhar_c36,188222.2,0,188222.2,false
fr5,Import_NWFP_Plants,Q3,divisional_forest_office_sarpang_c13,0.0,0,0.0,true
fr5,Import_NWFP_Plants,Q3,divisional_forest_office_thimphu_c14,0.0,0,0.0,true
fr5,Import_NWFP_Plants,Q3,jigme_dorji_national_park_c20,0.0,0,0.0,true
fr5,Import_NWFP_Plants,Q3,jomotsangkha_wildlife_sanctuary_c23,300.0,0,300.0,false
fr5,Import_NWFP_Plants,Q3,jomotsangkha_wildlife_sanctuary_c48,0.0,0,0.0,true
fr5,Import_NWFP_Plants,Q3,phibsoo_wildlife_sanctuary_c24,0.0,0,0.0,true
fr5,Import_NWFP_Plants,Q3,phrumsengla_national_park_c25,0.0,0,0.0,true
fr5,Import_NWFP_Plants,Q3,royal_manas_national_park_c26,0.0,0,0.0,true
fr5,Import_NWFP_Plants,Q3,sakteng_wildlife_sanctuary_c27,0.0,0,0.0,true
fr5,Import_NWFP_Plants,Q3,sakteng_wildlife_sanctuary_c52,0.0,0,0.0,true
fr5,Import_NWFP_Plants,Q3,total_import_fees_nu_c54,188222.2,0,188222.2,false
fr5,Import_NWFP_Plants,Q3,total_quantity_c29,113214.21,0,113214.21,false
fr5,Import_NWFP_Plants,Q4,bumdeling_wildlife_sanctuary_c19,0.0,0,0.0,true
fr5,Import_NWFP_Plants,Q4,division_park_wise_quantity_divisional_forest_office_bumthang_c5,0.0,0,0.0,true
fr5,Import_NWFP_Plants,Q4,divisional_forest_office_pema_gatshel_c10,2212.0,0,2212.0,false
fr5,Import_NWFP_Plants,Q4,divisional_forest_office_samdrup_jongkhar_c11,11337.09,0,11337.09,false
fr5,Import_NWFP_Plants,Q4,divisional_forest_office_samdrup_jongkhar_c36,188222.2,0,188222.2,false
fr5,Import_NWFP_Plants,Q4,divisional_forest_office_sarpang_c13,0.0,0,0.0,true
fr5,Import_NWFP_Plants,Q4,divisional_forest_office_thimphu_c14,0.0,0,0.0,true
fr5,Import_NWFP_Plants,Q4,divisional_forest_office_thimphu_c39,0.0,0,0.0,true
fr5,Import_NWFP_Plants,Q4,divisional_forest_office_tsirang_c16,0.0,0,0.0,true
fr5,Import_NWFP_Plants,Q4,divisional_forest_office_zhemgang_c18,0.0,0,0.0,true
fr5,Import_NWFP_Plants,Q4,jigme_dorji_national_park_c20,0.0,0,0.0,true
fr5,Import_NWFP_Plants,Q4,jigme_khesar_strict_nature_reserve_c21,0.0,0,0.0,true
fr5,Import_NWFP_Plants,Q4,jomotsangkha_wildlife_sanctuary_c23,300.0,0,300.0,false
fr5,Import_NWFP_Plants,Q4,jomotsangkha_wildlife_sanctuary_c48,0.0,0,0.0,true
fr5,Import_NWFP_Plants,Q4,phrumsengla_national_park_c25,0.0,0,0.0,true
fr5,Import_NWFP_Plants,Q4,royal_manas_national_park_c26,0.0,0,0.0,true
fr5,Import_NWFP_Plants,Q4,sakteng_wildlife_sanctuary_c27,0.0,0,0.0,true
fr5,Import_NWFP_Plants,Q4,sakteng_wildlife_sanctuary_c52,0.0,0,0.0,true
fr5,Import_NWFP_Plants,Q4,total_export_fees_nu_c54,188222.2,0,188222.2,false
fr5,Import_NWFP_Plants,Q4,total_quantity_c29,13849.09,0,13849.09,false
fr5,Import_NWFP_Surface_collection,Q1,boulder_rock_fragment_with_size_greater_than_25_6_cm_10_1_in_in_diameter_c7,0.0,0,0.0,true
