record_id,pack,office,quarter,month,sheet_name,metric_name,metric_unit,metric_kind,species,metric_value
5063,fr3,"Divisional Forest Office, Mongar",Q4,Oct,Rescue & Rehabilitation,trophies_surrendered_to_dept_c13,value,decimal,Broadleaf Mixed,0
5064,fr3,"Divisional Forest Office, Mongar",Q4,Oct,Rescue & Rehabilitation,total_animals_recued_c14,value,decimal,Blue Pine,3.015084294587400177462289264
5065,fr3,"Divisional Forest Office, Mongar",Q4,Oct,Rescue & Rehabilitation,total_animals_recued_c14,value,decimal,Hemlock,0.984915705412599822537710736
5066,fr3,"Divisional Forest Office, Paro",Q4,Nov,Forest_offence,metric_c3,value,decimal,Hemlock,0.6044860582364440786089103817
5067,fr3,"Divisional Forest Office, Paro",Q4,Nov,Forest_offence,metric_c3,value,decimal,Oak,0.3955139417635559213910896183
5068,fr3,"Divisional Forest Office, Paro",Q4,Dec,Forest_offence,metric_c4,value,decimal,Oak,0
5069,fr3,"Divisional Forest Office, Paro",Q4,Nov,Forest_offence,metric_c5,value,decimal,Broadleaf Mixed,0
5070,fr3,"Divisional Forest Office, Paro",Q4,Oct,Forest_offence,metric_c6,value,decimal,Blue Pine,2.621362106513561670956246288
5071,fr3,"Divisional Forest Office, Paro",Q4,Oct,Forest_offence,metric_c6,value,decimal,Hemlock,10.37863789348643832904375371
5072,fr3,"Divisional Forest Office, Paro",Q4,Oct,Forest_offence,metric_c7,value,decimal,Hemlock,0
5073,fr3,"Divisional Forest Office, Paro",Q4,Oct,Forest_offence,metric_c8,value,decimal,Cypress,0.5165254237288135593220338983
5074,fr3,"Divisional Forest Office, Paro",Q4,Dec,Forest_offence,metric_c8,value,decimal,Broadleaf Mixed,0.4834745762711864406779661017
5075,fr3,"Divisional Forest Office, Paro",Q4,Oct,Forest_offence,metric_c9,value,decimal,Broadleaf Mixed,0
5076,fr3,"Divisional Forest Office, Paro",Q4,Oct,Forest_offence,metric_c10,value,decimal,Blue Pine,0
5077,fr3,"Divisional Forest Office, Paro",Q4,Nov,Forest_offence,metric_c11,value,decimal,Chir Pine,0
5078,fr3,"Divisional Forest Office, Paro",Q4,Nov,Forest_offence,metric_c12,value,decimal,Hemlock,0
5079,fr3,"Divisional Forest Office, Paro",Q4,Dec,Forest_offence,metric_c13,value,decimal,Cypress,96730.78281828354996987173969
5080,fr3,"Divisional Forest Office, Paro",Q4,Nov,Forest_offence,metric_c13,value,decimal,Broadleaf Mixed,117094.4626438265759949499297
5081,fr3,"Divisional Forest Office, Paro",Q4,Nov,Forest_offence,metric_c13,value,decimal,Chir Pine,62161.42108978221571834380649
5082,fr3,"Divisional Forest Office, Paro",Q4,Oct,Forest_offence,metric_c13,value,decimal,Cypress,56743.44008493300048779088118
5083,fr3,"Divisional Forest Office, Paro",Q4,Nov,Forest_offence,metric_c13,value,decimal,Broadleaf Mixed,22623.37434219964993830880032
5084,fr3,"Divisional Forest Office, Paro",Q4,Nov,Forest_offence,metric_c13,value,decimal,Chir Pine,105188.1190209750078907348426
5085,fr3,"Divisional Forest Office, Paro",Q4,Dec,Forest_offence,metric_c14,value,decimal,Cypress,76178.34886467598475222363405
5086,fr3,"Divisional Forest Office, Paro",Q4,Dec,Forest_offence,metric_c14,value,decimal,Broadleaf Mixed,124114.4229015247776365946633
5087,fr3,"Divisional Forest Office, Paro",Q4,Nov,Forest_offence,metric_c14,value,decimal,Chir Pine,41226.51468487928843710292249
5088,fr3,"Divisional Forest Office, Paro",Q4,Oct,Forest_offence,metric_c14,value,decimal,Cypress,15121.35876175349428208386277
5089,fr3,"Divisional Forest Office, Paro",Q4,Dec,Forest_offence,metric_c14,value,decimal,Broadleaf Mixed,32653.18884625158831003811944
5090,fr3,"Divisional Forest Office, Paro",Q4,Dec,Forest_offence,metric_c14,value,decimal,Chir Pine,101848.6259409148665819567979
5091,fr3,"Divisional Forest Office, Paro",Q4,Nov,Forest_offence,328450_46_c15,value,decimal,Cypress,70104.33819107716151887523525
5092,fr3,"Divisional Forest Office, Paro",Q4,Oct,Forest_offence,328450_46_c15,value,decimal,Broadleaf Mixed,60420.14624524890217351193771
5093,fr3,"Divisional Forest Office, Paro",Q4,Oct,Forest_offence,328450_46_c15,value,decimal,Chir Pine,13768.76351747296948226871840
5094,fr3,"Divisional Forest Office, Paro",Q4,Nov,Forest_offence,328450_46_c15,value,decimal,Cypress,114695.2545474002730728071147
5095,fr3,"Divisional Forest Office, Paro",Q4,Oct,Forest_offence,328450_46_c15,value,decimal,Broadleaf Mixed,36021.80032916343776523118934
5096,fr3,"Divisional Forest Office, Paro",Q4,Oct,Forest_offence,328450_46_c15,value,decimal,Chir Pine,33440.1571696372559873058046
5097,fr3,"Divisional Forest Office, Paro",Q4,Dec,Forest_offence,metric_c16,value,decimal,Cypress,0
5098,fr3,"Divisional Forest Office, Paro",Q4,Dec,Forest_offence,metric_c17,value,decimal,Oak,328394.7556850604793668017745
5099,fr3,"Divisional Forest Office, Paro",Q4,Dec,Forest_offence,metric_c17,value,decimal,Blue Pine,159131.5337503590463728337536
5100,fr3,"Divisional Forest Office, Paro",Q4,Dec,Forest_offence,metric_c17,value,decimal,Hemlock,90469.57256055915488462643220
5101,fr3,"Divisional Forest Office, Paro",Q4,Oct,Forest_offence,metric_c17,value,decimal,Oak,257924.9096147831359908084129
5102,fr3,"Divisional Forest Office, Paro",Q4,Oct,Forest_offence,metric_c17,value,decimal,Blue Pine,286662.7463607059649570740114
5103,fr3,"Divisional Forest Office, Paro",Q4,Dec,Forest_offence,metric_c17,value,decimal,Hemlock,57551.002028532218427855615
5104,fr3,"Divisional Forest Office, Paro",Q4,Oct,Forest Fire,fire_burnt_forest_area_lost_ha_c4,ha,decimal,Oak,9.715062972292191435768261965
5105,fr3,"Divisional Forest Office, Paro",Q4,Dec,Forest Fire,fire_burnt_forest_area_lost_ha_c4,ha,decimal,Blue Pine,8.044937027707808564231738035
5106,fr3,"Divisional Forest Office, Paro",Q4,Oct,Forest Fire,timber_m3_c5,m3,decimal,Blue Pine,2.622393162393162393162393162
5107,fr3,"Divisional Forest Office, Paro",Q4,Oct,Forest Fire,timber_m3_c5,m3,decimal,Hemlock,3.127606837606837606837606838
5108,fr3,"Divisional Forest Office, Paro",Q4,Nov,Forest Pest & Disease,forest_type_c3,value,decimal,Hemlock,0
5109,fr3,"Divisional Forest Office, Paro",Q4,Oct,Forest Pest & Disease,pest_and_disease_forest_area_lost_ha_c4,ha,decimal,Cypress,0
5110,fr3,"Divisional Forest Office, Paro",Q4,Nov,Forest Pest & Disease,timber_volume_m3_c5,m3,decimal,Oak,0
5111,fr3,"Divisional Forest Office, Paro",Q4,Dec,HWC,hwc_incidience_reported_but_with_no_damage_no_s_c3,count,count,Broadleaf Mixed,0
5112,fr3,"Divisional Forest Office, Paro",Q4,Oct,HWC,crop_damage_conflict_no_s_c4,count,count,Blue Pine,0
5113,fr3,"Divisional Forest Office, Paro",Q4,Oct,HWC,crop_tree_no_s_c5,count,count,Chir Pine,0
5114,fr3,"Divisional Forest Office, Paro",Q4,Dec,HWC,area_acres_c6,acre,decimal,Hemlock,0
5115,fr3,"Divisional Forest Office, Paro",Q4,Nov,HWC,conflict_no_s_livestock_depredation_c7,count,count,Cypress,0
5116,fr3,"Divisional Forest Office, Paro",Q4,Dec,HWC,human_injury_and_death_c8,value,count,Oak,0
5117,fr3,"Divisional Forest Office, Paro",Q4,Nov,HWC,property_damage_c9,value,decimal,Broadleaf Mixed,0
5118,fr3,"Divisional Forest Office, Paro",Q4,Dec,HWC,crop_and_property_damage_c10,value,decimal,Blue Pine,0
5119,fr3,"Divisional Forest Office, Paro",Q4,Nov,HWC,livestock_depredation_and_property_damage_c11,value,count,Chir Pine,0
5120,fr3,"Divisional Forest Office, Paro",Q4,Dec,HWC,livestock_depredation_and_crop_damage_c12,value,count,Hemlock,0
5121,fr3,"Divisional Forest Office, Paro",Q4,Dec,HWC,total_count_c13,value,count,Cypress,0
5122,fr3,"Divisional Forest Office, Paro",Q4,Oct,Rescue & Rehabilitation,animals_rescued_no_s_being_treated_at_the_veterinary_hospital_c3,count,count,Oak,0
5123,fr3,"Divisional Forest Office, Paro",Q4,Nov,Rescue & Rehabilitation,escaped_while_rescuing_c4,value,decimal,Broadleaf Mixed,0
5124,fr3,"Divisional Forest Office, Paro",Q4,Nov,Rescue & Rehabilitation,euthanized_c5,ha,decimal,Blue Pine,0
5125,fr3,"Divisional Forest Office, Paro",Q4,Oct,Rescue & Rehabilitation,released_to_wild_c6,value,decimal,Chir Pine,1.064951132005443523444265743
5126,fr3,"Divisional Forest Office, Paro",Q4,Nov,Rescue & Rehabilitation,released_to_wild_c6,value,decimal,Cypress,0.935048867994556476555734257
5127,fr3,"Divisional Forest Office, Paro",Q4,Nov,Rescue & Rehabilitation,succumbed_at_site_and_buried_c7,value,decimal,Cypress,0
5128,fr3,"Divisional Forest Office, Paro",Q4,Oct,Rescue & Rehabilitation,succumbed_while_rescuing_and_buried_c8,value,decimal,Oak,0
5129,fr3,"Divisional Forest Office, Paro",Q4,Dec,Rescue & Rehabilitation,taken_for_treatment_c9,value,decimal,Broadleaf Mixed,0
5130,fr3,"Divisional Forest Office, Paro",Q4,Nov,Rescue & Rehabilitation,taken_to_the_rehabilitation_center_c10,ha,decimal,Blue Pine,0.4201787994891443167305236271
5131,fr3,"Divisional Forest Office, Paro",Q4,Oct,Rescue & Rehabilitation,taken_to_the_rehabilitation_center_c10,ha,decimal,Hemlock,0.5798212005108556832694763729
5132,fr3,"Divisional Forest Office, Paro",Q4,Dec,Rescue & Rehabilitation,treated_and_released_to_the_wild_c11,value,decimal,Hemlock,0.5576303927881519639407598197
5133,fr3,"Divisional Forest Office, Paro",Q4,Dec,Rescue & Rehabilitation,treated_and_released_to_the_wild_c11,value,decimal,Oak,0.4423696072118480360592401803
5134,fr3,"Divisional Forest Office, Paro",Q4,Nov,Rescue & Rehabilitation,treated_at_site_and_released_c12,value,decimal,Oak,0
5135,fr3,"Divisional Forest Office, Paro",Q4,Nov,Rescue & Rehabilitation,trophies_surrendered_to_dept_c13,value,decimal,Broadleaf Mixed,0
5136,fr3,"Divisional Forest Office, Paro",Q4,Oct,Rescue & Rehabilitation,total_animals_recued_c14,value,decimal,Blue Pine,3.367819079802443462438263582
5137,fr3,"Divisional Forest Office, Paro",Q4,Nov,Rescue & Rehabilitation,total_animals_recued_c14,value,decimal,Hemlock,0.632180920197556537561736418
5138,fr3,"Divisional Forest Office, Pema Gatshel",Q4,Dec,Forest_offence,metric_c3,value,decimal,Hemlock,0
5139,fr3,"Divisional Forest Office, Pema Gatshel",Q4,Dec,Forest_offence,metric_c4,value,decimal,Cypress,0
5140,fr3,"Divisional Forest Office, Pema Gatshel",Q4,Dec,Forest_offence,metric_c5,value,decimal,Oak,0
5141,fr3,"Divisional Forest Office, Pema Gatshel",Q4,Oct,Forest_offence,metric_c6,value,decimal,Broadleaf Mixed,0
5142,fr3,"Divisional Forest Office, Pema Gatshel",Q4,Dec,Forest_offence,metric_c7,value,decimal,Blue Pine,0
5143,fr3,"Divisional Forest Office, Pema Gatshel",Q4,Dec,Forest_offence,metric_c8,value,decimal,Chir Pine,0
5144,fr3,"Divisional Forest Office, Pema Gatshel",Q4,Dec,Forest_offence,metric_c9,value,decimal,Hemlock,0
5145,fr3,"Divisional Forest Office, Pema Gatshel",Q4,Dec,Forest_offence,metric_c10,value,decimal,Cypress,0
5146,fr3,"Divisional Forest Office, Pema Gatshel",Q4,Dec,Forest_offence,metric_c11,value,decimal,Oak,0
5147,fr3,"Divisional Forest Office, Pema Gatshel",Q4,Nov,Forest_offence,metric_c12,value,decimal,Broadleaf Mixed,0
5148,fr3,"Divisional Forest Office, Pema Gatshel",Q4,Dec,Forest_offence,metric_c13,value,decimal,Blue Pine,0
5149,fr3,"Divisional Forest Office, Pema Gatshel",Q4,Dec,Forest_offence,metric_c14,value,decimal,Chir Pine,0
5150,fr3,"Divisional Forest Office, Pema Gatshel",Q4,Dec,Forest_offence,328450_46_c15,value,decimal,Hemlock,0
5151,fr3,"Divisional Forest Office, Pema Gatshel",Q4,Nov,Forest_offence,metric_c16,value,decimal,Cypress,0
5152,fr3,"Divisional Forest Office, Pema Gatshel",Q4,Nov,Forest_offence,metric_c17,value,decimal,Oak,0
5153,fr3,"Divisional Forest Office, Pema Gatshel",Q4,Oct,Forest Fire,fire_burnt_forest_area_lost_ha_c4,ha,decimal,Broadleaf Mixed,0
5154,fr3,"Divisional Forest Office, Pema Gatshel",Q4,Dec,Forest Fire,timber_m3_c5,m3,decimal,Blue Pine,0
5155,fr3,"Divisional Forest Office, Pema Gatshel",Q4,Oct,Forest Pest & Disease,forest_type_c3,value,decimal,Chir Pine,0
5156,fr3,"Divisional Forest Office, Pema Gatshel",Q4,Nov,Forest Pest & Disease,pest_and_disease_forest_area_lost_ha_c4,ha,decimal,Hemlock,0
5157,fr3,"Divisional Forest Office, Pema Gatshel",Q4,Dec,Forest Pest & Disease,timber_volume_m3_c5,m3,decimal,Cypress,0
5158,fr3,"Divisional Forest Office, Pema Gatshel",Q4,Oct,HWC,hwc_incidience_reported_but_with_no_damage_no_s_c3,count,count,Oak,0
5159,fr3,"Divisional Forest Office, Pema Gatshel",Q4,Dec,HWC,crop_damage_conflict_no_s_c4,count,count,Broadleaf Mixed,0
5160,fr3,"Divisional Forest Office, Pema Gatshel",Q4,Nov,HWC,crop_tree_no_s_c5,count,count,Blue Pine,0
5161,fr3,"Divisional Forest Office, Pema Gatshel",Q4,Dec,HWC,area_acres_c6,acre,decimal,Chir Pine,0
5162,fr3,"Divisional Forest Office, Pema Gatshel",Q4,Dec,HWC,conflict_no_s_livestock_depredation_c7,count,count,Hemlock,0
5163,fr3,"Divisional Forest Office, Pema Gatshel",Q4,Nov,HWC,human_injury_and_death_c8,value,count,Cypress,0
5164,fr3,"Divisional Forest Office, Pema Gatshel",Q4,Oct,HWC,property_damage_c9,value,decimal,Oak,0
5165,fr3,"Divisional Forest Office, Pema Gatshel",Q4,Nov,HWC,crop_and_property_damage_c10,value,decimal,Broadleaf Mixed,0
5166,fr3,"Divisional Forest Office, Pema Gatshel",Q4,Dec,HWC,livestock_depredation_and_property_damage_c11,value,count,Blue Pine,0
5167,fr3,"Divisional Forest Office, Pema Gatshel",Q4,Dec,HWC,livestock_depredation_and_crop_damage_c12,value,count,Chir Pine,0
5168,fr3,"Divisional Forest Office, Pema Gatshel",Q4,Nov,HWC,total_count_c13,value,count,Hemlock,0
5169,fr3,"Divisional Forest Office, Pema Gatshel",Q4,Nov,Rescue & Rehabilitation,animals_rescued_no_s_being_treated_at_the_veterinary_hospital_c3,count,count,Cypress,0
5170,fr3,"Divisional Forest Office, Pema Gatshel",Q4,Oct,Rescue & Rehabilitation,escaped_while_rescuing_c4,value,decimal,Oak,0
5171,fr3,"Divisional Forest Office, Pema Gatshel",Q4,Nov,Rescue & Rehabilitation,euthanized_c5,ha,decimal,Broadleaf Mixed,0
5172,fr3,"Divisional Forest Office, Pema Gatshel",Q4,Nov,Rescue & Rehabilitation,released_to_wild_c6,value,decimal,Blue Pine,0
5173,fr3,"Divisional Forest Office, Pema Gatshel",Q4,Oct,Rescue & Rehabilitation,succumbed_at_site_and_buried_c7,value,decimal,Chir Pine,0
5174,fr3,"Divisional Forest Office, Pema Gatshel",Q4,Dec,Rescue & Rehabilitation,succumbed_while_rescuing_and_buried_c8,value,decimal,Hemlock,0
5175,fr3,"Divisional Forest Office, Pema Gatshel",Q4,Oct,Rescue & Rehabilitation,taken_for_treatment_c9,value,decimal,Cypress,0
5176,fr3,"Divisional Forest Office, Pema Gatshel",Q4,Nov,Rescue & Rehabilitation,taken_to_the_rehabilitation_center_c10,ha,decimal,Oak,0
5177,fr3,"Divisional Forest Office, Pema Gatshel",Q4,Dec,Rescue & Rehabilitation,treated_and_released_to_the_wild_c11,value,decimal,Broadleaf Mixed,0
5178,fr3,"Divisional Forest Office, Pema Gatshel",Q4,Oct,Rescue & Rehabilitation,treated_at_site_and_released_c12,value,decimal,Blue Pine,0
5179,fr3,"Divisional Forest Office, Pema Gatshel",Q4,Oct,Rescue & Rehabilitation,trophies_surrendered_to_dept_c13,value,decimal,Chir Pine,0
5180,fr3,"Divisional Forest Office, Pema Gatshel",Q4,Nov,Rescue & Rehabilitation,total_animals_recued_c14,value,decimal,Hemlock,0
5181,fr3,"Divisional Forest Office, Samdrup Jongkhar",Q4,Nov,Forest_offence,metric_c3,value,decimal,Cypress,0
5182,fr3,"Divisional Forest Office, Samdrup Jongkhar",Q4,Dec,Forest_offence,metric_c4,value,decimal,Oak,0
5183,fr3,"Divisional Forest Office, Samdrup Jongkhar",Q4,Nov,Forest_offence,metric_c5,value,decimal,Broadleaf Mixed,0
5184,fr3,"Divisional Forest Office, Samdrup Jongkhar",Q4,Dec,Forest_offence,metric_c6,value,decimal,Blue Pine,0
5185,fr3,"Divisional Forest Office, Samdrup Jongkhar",Q4,Dec,Forest_offence,metric_c7,value,decimal,Chir Pine,0
5186,fr3,"Divisional Forest Office, Samdrup Jongkhar",Q4,Dec,Forest_offence,metric_c8,value,decimal,Hemlock,0
5187,fr3,"Divisional Forest Office, Samdrup Jongkhar",Q4,Oct,Forest_offence,metric_c9,value,decimal,Cypress,0
5188,fr3,"Divisional Forest Office, Samdrup Jongkhar",Q4,Dec,Forest_offence,metric_c10,value,decimal,Oak,0
5189,fr3,"Divisional Forest Office, Samdrup Jongkhar",Q4,Oct,Forest_offence,metric_c11,value,decimal,Broadleaf Mixed,0
5190,fr3,"Divisional Forest Office, Samdrup Jongkhar",Q4,Oct,Forest_offence,metric_c12,value,decimal,Blue Pine,0
5191,fr3,"Divisional Forest Office, Samdrup Jongkhar",Q4,Nov,Forest_offence,metric_c13,value,decimal,Chir Pine,1743.260081558676937018577254
5192,fr3,"Divisional Forest Office, Samdrup Jongkhar",Q4,Dec,Forest_offence,metric_c13,value,decimal,Cypress,443.6452197553239691889442682
5193,fr3,"Divisional Forest Office, Samdrup Jongkhar",Q4,Oct,Forest_offence,metric_c13,value,decimal,Broadleaf Mixed,1760.506343452650657000453104
5194,fr3,"Divisional Forest Office, Samdrup Jongkhar",Q4,Dec,Forest_offence,metric_c13,value,decimal,Chir Pine,1065.700045310376076121431808
5195,fr3,"Divisional Forest Office, Samdrup Jongkhar",Q4,Nov,Forest_offence,metric_c13,value,decimal,Cypress,1496.261893973719981875849570
5196,fr3,"Divisional Forest Office, Samdrup Jongkhar",Q4,Dec,Forest_offence,metric_c13,value,decimal,Broadleaf Mixed,490.626415949252378794743996
5197,fr3,"Divisional Forest Office, Samdrup Jongkhar",Q4,Oct,Forest_offence,metric_c14,value,decimal,Chir Pine,0
5198,fr3,"Divisional Forest Office, Samdrup Jongkhar",Q4,Nov,Forest_offence,328450_46_c15,value,decimal,Hemlock,0
5199,fr3,"Divisional Forest Office, Samdrup Jongkhar",Q4,Dec,Forest_offence,metric_c16,value,decimal,Cypress,0
5200,fr3,"Divisional Forest Office, Samdrup Jongkhar",Q4,Oct,Forest_offence,metric_c17,value,decimal,Oak,1179.524275562742010978256244
5201,fr3,"Divisional Forest Office, Samdrup Jongkhar",Q4,Dec,Forest_offence,metric_c17,value,decimal,Blue Pine,237.0962937747329900855282754
5202,fr3,"Divisional Forest Office, Samdrup Jongkhar",Q4,Nov,Forest_offence,metric_c17,value,decimal,Hemlock,2430.237011191013148376664823
5203,fr3,"Divisional Forest Office, Samdrup Jongkhar",Q4,Oct,Forest_offence,metric_c17,value,decimal,Oak,159.3549210671886302710522956
5204,fr3,"Divisional Forest Office, Samdrup Jongkhar",Q4,Dec,Forest_offence,metric_c17,value,decimal,Blue Pine,1074.975532956044423641547168
5205,fr3,"Divisional Forest Office, Samdrup Jongkhar",Q4,Oct,Forest_offence,metric_c17,value,decimal,Hemlock,1918.811965448278796646951194
5206,fr3,"Divisional Forest Office, Samdrup Jongkhar",Q4,Nov,Forest Fire,fire_burnt_forest_area_lost_ha_c4,ha,decimal,Oak,0
5207,fr3,"Divisional Forest Office, Samdrup Jongkhar",Q4,Dec,Forest Fire,timber_m3_c5,m3,decimal,Broadleaf Mixed,0
5208,fr3,"Divisional Forest Office, Samdrup Jongkhar",Q4,Nov,Forest Pest & Disease,forest_type_c3,value,decimal,Blue Pine,0
5209,fr3,"Divisional Forest Office, Samdrup Jongkhar",Q4,Dec,Forest Pest & Disease,pest_and_disease_forest_area_lost_ha_c4,ha,decimal,Chir Pine,0
5210,fr3,"Divisional Forest Office, Samdrup Jongkhar",Q4,Oct,Forest Pest & Disease,timber_volume_m3_c5,m3,decimal,Hemlock,0
5211,fr3,"Divisional Forest Office, Samdrup Jongkhar",Q4,Oct,HWC,hwc_incidience_reported_but_with_no_damage_no_s_c3,count,count,Cypress,0
5212,fr3,"Divisional Forest Office, Samdrup Jongkhar",Q4,Oct,HWC,crop_damage_conflict_no_s_c4,count,count,Oak,0
5213,fr3,"Divisional Forest Office, Samdrup Jongkhar",Q4,Dec,HWC,crop_tree_no_s_c5,count,count,Broadleaf Mixed,0
5214,fr3,"Divisional Forest Office, Samdrup Jongkhar",Q4,Nov,HWC,area_acres_c6,acre,decimal,Blue Pine,0
5215,fr3,"Divisional Forest Office, Samdrup Jongkhar",Q4,Nov,HWC,conflict_no_s_livestock_depredation_c7,count,count,Chir Pine,0
5216,fr3,"Divisional Forest Office, Samdrup Jongkhar",Q4,Oct,HWC,human_injury_and_death_c8,value,count,Hemlock,0
5217,fr3,"Divisional Forest Office, Samdrup Jongkhar",Q4,Oct,HWC,property_damage_c9,value,decimal,Cypress,0.7454968041836141778036025567
5218,fr3,"Divisional Forest Office, Samdrup Jongkhar",Q4,Dec,HWC,property_damage_c9,value,decimal,Broadleaf Mixed,0.2545031958163858221963974433
5219,fr3,"Divisional Forest Office, Samdrup Jongkhar",Q4,Nov,HWC,crop_and_property_damage_c10,value,decimal,Broadleaf Mixed,0
5220,fr3,"Divisional Forest Office, Samdrup Jongkhar",Q4,Oct,HWC,livestock_depredation_and_property_damage_c11,value,count,Blue Pine,0
5221,fr3,"Divisional Forest Office, Samdrup Jongkhar",Q4,Oct,HWC,livestock_depredation_and_crop_damage_c12,value,count,Chir Pine,0
5222,fr3,"Divisional Forest Office, Samdrup Jongkhar",Q4,Nov,HWC,total_count_c13,value,count,Hemlock,0.4666723346369665022955279714
5223,fr3,"Divisional Forest Office, Samdrup Jongkhar",Q4,Dec,HWC,total_count_c13,value,count,Oak,0.5333276653630334977044720286
5224,fr3,"Divisional Forest Office, Samdrup Jongkhar",Q4,Oct,Rescue & Rehabilitation,animals_rescued_no_s_being_treated_at_the_veterinary_hospital_c3,count,count,Oak,0
5225,fr3,"Divisional Forest Office, Samdrup Jongkhar",Q4,Oct,Rescue & Rehabilitation,escaped_while_rescuing_c4,value,decimal,Broadleaf Mixed,0
5226,fr3,"Divisional Forest Office, Samdrup Jongkhar",Q4,Nov,Rescue & Rehabilitation,euthanized_c5,ha,decimal,Blue Pine,0
5227,fr3,"Divisional Forest Office, Samdrup Jongkhar",Q4,Nov,Rescue & Rehabilitation,released_to_wild_c6,value,decimal,Chir Pine,2.106976744186046511627906977
5228,fr3,"Divisional Forest Office, Samdrup Jongkhar",Q4,Dec,Rescue & Rehabilitation,released_to_wild_c6,value,decimal,Cypress,0.893023255813953488372093023
5229,fr3,"Divisional Forest Office, Samdrup Jongkhar",Q4,Oct,Rescue & Rehabilitation,succumbed_at_site_and_buried_c7,value,decimal,Cypress,0
5230,fr3,"Divisional Forest Office, Samdrup Jongkhar",Q4,Dec,Rescue & Rehabilitation,succumbed_while_rescuing_and_buried_c8,value,decimal,Oak,0
5231,fr3,"Divisional Forest Office, Samdrup Jongkhar",Q4,Dec,Rescue & Rehabilitation,taken_for_treatment_c9,value,decimal,Broadleaf Mixed,0
5232,fr3,"Divisional Forest Office, Samdrup Jongkhar",Q4,Nov,Rescue & Rehabilitation,taken_to_the_rehabilitation_center_c10,ha,decimal,Blue Pine,0
5233,fr3,"Divisional Forest Office, Samdrup Jongkhar",Q4,Dec,Rescue & Rehabilitation,treated_and_released_to_the_wild_c11,value,decimal,Chir Pine,0
5234,fr3,"Divisional Forest Office, Samdrup Jongkhar",Q4,Oct,Rescue & Rehabilitation,treated_at_site_and_released_c12,value,decimal,Hemlock,0
5235,fr3,"Divisional Forest Office, Samdrup Jongkhar",Q4,Oct,Rescue & Rehabilitation,trophies_surrendered_to_dept_c13,value,decimal,Cypress,0
5236,fr3,"Divisional Forest Office, Samdrup Jongkhar",Q4,Oct,Rescue & Rehabilitation,total_animals_recued_c14,value,decimal,Oak,0.7521144408478646757857366607
5237,fr3,"Divisional Forest Office, Samdrup Jongkhar",Q4,Nov,Rescue & Rehabilitation,total_animals_recued_c14,value,decimal,Blue Pine,2.247885559152135324214263339
5238,fr3,"Divisional Forest Office, Samtse",Q4,Nov,Forest_offence,metric_c3,value,decimal,Blue Pine,0
5239,fr3,"Divisional Forest Office, Samtse",Q4,Nov,Forest_offence,metric_c4,value,decimal,Chir Pine,0
5240,fr3,"Divisional Forest Office, Samtse",Q4,Oct,Forest_offence,metric_c5,value,decimal,Hemlock,0
5241,fr3,"Divisional Forest Office, Samtse",Q4,Dec,Forest_offence,metric_c6,value,decimal,Cypress,0
5242,fr3,"Divisional Forest Office, Samtse",Q4,Oct,Forest_offence,metric_c7,value,decimal,Oak,0
5243,fr3,"Divisional Forest Office, Samtse",Q4,Nov,Forest_offence,metric_c8,value,decimal,Broadleaf Mixed,0
5244,fr3,"Divisional Forest Office, Samtse",Q4,Dec,Forest_offence,metric_c9,value,decimal,Blue Pine,0
5245,fr3,"Divisional Forest Office, Samtse",Q4,Oct,Forest_offence,metric_c10,value,decimal,Chir Pine,0
5246,fr3,"Divisional Forest Office, Samtse",Q4,Nov,Forest_offence,metric_c11,value,decimal,Hemlock,0
5247,fr3,"Divisional Forest Office, Samtse",Q4,Oct,Forest_offence,metric_c12,value,decimal,Cypress,0
5248,fr3,"Divisional Forest Office, Samtse",Q4,Oct,Forest_offence,metric_c13,value,decimal,Oak,0
5249,fr3,"Divisional Forest Office, Samtse",Q4,Dec,Forest_offence,metric_c14,value,decimal,Broadleaf Mixed,0
5250,fr3,"Divisional Forest Office, Samtse",Q4,Dec,Forest_offence,328450_46_c15,value,decimal,Blue Pine,0
5251,fr3,"Divisional Forest Office, Samtse",Q4,Oct,Forest_offence,metric_c16,value,decimal,Chir Pine,0
5252,fr3,"Divisional Forest Office, Samtse",Q4,Nov,Forest_offence,metric_c17,value,decimal,Hemlock,0
5253,fr3,"Divisional Forest Office, Samtse",Q4,Oct,Forest Fire,fire_burnt_forest_area_lost_ha_c4,ha,decimal,Cypress,0
5254,fr3,"Divisional Forest Office, Samtse",Q4,Dec,Forest Fire,timber_m3_c5,m3,decimal,Oak,0
5255,fr3,"Divisional Forest Office, Samtse",Q4,Nov,Forest Pest & Disease,forest_type_c3,value,decimal,Broadleaf Mixed,0
5256,fr3,"Divisional Forest Office, Samtse",Q4,Nov,Forest Pest & Disease,pest_and_disease_forest_area_lost_ha_c4,ha,decimal,Blue Pine,0
5257,fr3,"Divisional Forest Office, Samtse",Q4,Dec,Forest Pest & Disease,timber_volume_m3_c5,m3,decimal,Chir Pine,0
5258,fr3,"Divisional Forest Office, Samtse",Q4,Oct,HWC,hwc_incidience_reported_but_with_no_damage_no_s_c3,count,count,Hemlock,0
5259,fr3,"Divisional Forest Office, Samtse",Q4,Oct,HWC,crop_damage_conflict_no_s_c4,count,count,Cypress,0
5260,fr3,"Divisional Forest Office, Samtse",Q4,Oct,HWC,crop_tree_no_s_c5,count,count,Oak,0
