record_id,office,quarter,month,category,product,species,volume_m3,royalty_nu
722,"Divisional Forest Office, Wangdue",Q3,Sep,Commercial,standing,Broadleaf Mixed,7.118774622079706825469537334,1155.543495430518445525657723
723,"Divisional Forest Office, Wangdue",Q3,Aug,Commercial,other,Blue Pine,39.06424475629998491021578391,37295.19920314029224769778793
724,"Divisional Forest Office, Wangdue",Q3,Aug,Commercial,other,Hemlock,96.42824807605251244907197827,14331.45778890267849908239328
725,"Divisional Forest Office, Wangdue",Q3,Jul,Commercial,other,Oak,88.2575071676475026407122378,45986.43980258110070326061058
726,"Divisional Forest Office, Wangdue",Q3,Sep,Free,timber,Oak,0,0
727,"Divisional Forest Office, Wangdue",Q3,Sep,Free,firewood,Blue Pine,0,0
728,"Divisional Forest Office, Zhemgang",Q3,Sep,Rural,standing,Hemlock,53.91190597853857945835462443,1362.772877127327808963735187
729,"Divisional Forest Office, Zhemgang",Q3,Jul,Rural,standing,Oak,44.29809402146142054164537557,237.227122872672191036264813
730,"Divisional Forest Office, Zhemgang",Q3,Sep,Rural,other,Broadleaf Mixed,0,0
731,"Divisional Forest Office, Zhemgang",Q3,Jul,Commercial,standing,Chir Pine,1.512233895493502902958252696,1008.132123599095317038390584
732,"Divisional Forest Office, Zhemgang",Q3,Jul,Commercial,standing,Cypress,2.777766104506497097041747304,1407.388037691227263606770706
733,"Divisional Forest Office, Zhemgang",Q3,Aug,Commercial,other,Oak,2.766299862448418156808803301,3256.137603007103205078804919
734,"Divisional Forest Office, Zhemgang",Q3,Aug,Commercial,other,Blue Pine,9.063700137551581843191196699,3404.842235702574214276033791
735,"Divisional Forest Office, Zhemgang",Q3,Jul,Free,timber,Chir Pine,0,0
736,"Divisional Forest Office, Zhemgang",Q3,Jul,Free,firewood,Cypress,7.327615780445969125214408233,0
737,"Divisional Forest Office, Zhemgang",Q3,Sep,Free,firewood,Broadleaf Mixed,40.67238421955403087478559177,0
738,Jigme Dorji National Park,Q3,Jul,Rural,standing,Blue Pine,58.34460527226181415623054037,758.4460658647209623348451982
739,Jigme Dorji National Park,Q3,Aug,Rural,standing,Hemlock,30.06539472773818584376945963,251.5539341352790376651548018
740,Jigme Dorji National Park,Q3,Aug,Rural,other,Cypress,4.808488345389826616144218624,2119.534145821372918887886492
741,Jigme Dorji National Park,Q3,Jul,Rural,other,Broadleaf Mixed,56.86425249741646572511195315,201.0012220126301976543918642
742,Jigme Dorji National Park,Q3,Sep,Rural,other,Chir Pine,46.39725915719370765874382823,1539.004632165996883457721644
743,Jigme Dorji National Park,Q3,Jul,Commercial,standing,Chir Pine,1.518373770491803278688524590,253.5355950079100017577781684
744,Jigme Dorji National Park,Q3,Sep,Commercial,standing,Cypress,1.161626229508196721311475410,670.4644049920899982422218316
745,Jigme Dorji National Park,Q3,Jul,Commercial,other,Oak,0,0
746,Jigme Dorji National Park,Q3,Jul,Free,timber,Blue Pine,0,0
747,Jigme Dorji National Park,Q3,Sep,Free,firewood,Hemlock,0,0
748,Jigme Khesar Strict Nature Reserve,Q3,Aug,Rural,standing,Oak,64.86383670722817248920540571,388.6217747010698552548772813
749,Jigme Khesar Strict Nature Reserve,Q3,Jul,Rural,standing,Blue Pine,51.63395390568048000897213032,227.6064610866372980910425844
750,Jigme Khesar Strict Nature Reserve,Q3,Sep,Rural,standing,Hemlock,4.8022093870913475018224640,623.7717642122928466540801343
751,Jigme Khesar Strict Nature Reserve,Q3,Jul,Rural,other,Hemlock,0,0
752,Jigme Khesar Strict Nature Reserve,Q3,Sep,Commercial,standing,Oak,0,0
753,Jigme Khesar Strict Nature Reserve,Q3,Aug,Commercial,other,Blue Pine,0,0
754,Jigme Khesar Strict Nature Reserve,Q3,Jul,Free,timber,Hemlock,0.5384755310409576340805069827,0
755,Jigme Khesar Strict Nature Reserve,Q3,Aug,Free,timber,Oak,0.1115244689590423659194930173,0
756,Jigme Khesar Strict Nature Reserve,Q3,Sep,Free,firewood,Broadleaf Mixed,0,0
757,Jigme Singye Wangchuck National Park,Q3,Aug,Rural,standing,Chir Pine,12.96851499189627228525121556,78.98566703417861080485115766
758,Jigme Singye Wangchuck National Park,Q3,Sep,Rural,standing,Cypress,11.57148500810372771474878444,281.0143329658213891951488423
759,Jigme Singye Wangchuck National Park,Q3,Sep,Rural,other,Oak,0,0
760,Jigme Singye Wangchuck National Park,Q3,Sep,Commercial,standing,Blue Pine,0,0
761,Jigme Singye Wangchuck National Park,Q3,Aug,Commercial,other,Hemlock,0,0
762,Jigme Singye Wangchuck National Park,Q3,Sep,Free,timber,Oak,0,0
763,Jigme Singye Wangchuck National Park,Q3,Aug,Free,firewood,Blue Pine,0,0
764,Jomotsangkha Wildlife Sanctuary,Q3,Sep,Rural,standing,Hemlock,22.83835689601005340873389884,765.1883948756593820648078372
765,Jomotsangkha Wildlife Sanctuary,Q3,Aug,Rural,standing,Oak,81.89215755576500157084511467,189.1070082893745290128108515
766,Jomotsangkha Wildlife Sanctuary,Q3,Sep,Rural,standing,Blue Pine,44.5394855482249450204209865,285.7045968349660889223813113
767,Jomotsangkha Wildlife Sanctuary,Q3,Aug,Rural,other,Blue Pine,0,0
768,Jomotsangkha Wildlife Sanctuary,Q3,Jul,Commercial,standing,Hemlock,5.334892931153580474326502418,2937.862567743023353848747998
769,Jomotsangkha Wildlife Sanctuary,Q3,Jul,Commercial,standing,Oak,11.10510706884641952567349758,4350.384688980693027569344912
770,Jomotsangkha Wildlife Sanctuary,Q3,Sep,Commercial,other,Broadleaf Mixed,24.23474682858072210777404315,9494.360208080256156946466562
771,Jomotsangkha Wildlife Sanctuary,Q3,Jul,Commercial,other,Chir Pine,20.67525317141927789222595685,10415.32253519602746163544053
772,Jomotsangkha Wildlife Sanctuary,Q3,Jul,Free,timber,Hemlock,0,0
773,Jomotsangkha Wildlife Sanctuary,Q3,Sep,Free,firewood,Oak,0,0
774,Phibsoo Wildlife Sanctuary,Q3,Aug,Rural,standing,Blue Pine,5.556049310243616084531846199,59.23952605901029969797878107
775,Phibsoo Wildlife Sanctuary,Q3,Jul,Rural,standing,Hemlock,4.333950689756383915468153801,100.7604739409897003020212189
776,Phibsoo Wildlife Sanctuary,Q3,Aug,Rural,other,Cypress,0,0
777,Phibsoo Wildlife Sanctuary,Q3,Sep,Commercial,standing,Broadleaf Mixed,0,0
778,Phibsoo Wildlife Sanctuary,Q3,Sep,Commercial,other,Chir Pine,0,0
779,Phibsoo Wildlife Sanctuary,Q3,Jul,Free,timber,Cypress,0,0
780,Phibsoo Wildlife Sanctuary,Q3,Jul,Free,firewood,Broadleaf Mixed,0,0
781,Phrumsengla National Park,Q3,Jul,Rural,standing,Chir Pine,52.52475377544320420223243598,782.2063035633739287325214253
782,Phrumsengla National Park,Q3,Jul,Rural,standing,Cypress,15.14914313854235062376887722,294.8449481281010374379792512
783,Phrumsengla National Park,Q3,Jul,Rural,standing,Broadleaf Mixed,49.96610308601444517399868680,541.948748308525033829499324
784,Phrumsengla National Park,Q3,Sep,Rural,other,Broadleaf Mixed,0,0
785,Phrumsengla National Park,Q3,Jul,Commercial,standing,Chir Pine,0.5623504068932503590234561991,2842.751354263181273006172334
786,Phrumsengla National Park,Q3,Jul,Commercial,standing,Cypress,8.687649593106749640976543801,4.626463218951767125768293
787,Phrumsengla National Park,Q3,Sep,Commercial,other,Oak,3.379330643561082082148290231,1202.670825178669598680593733
788,Phrumsengla National Park,Q3,Aug,Commercial,other,Blue Pine,5.560669356438917917851709769,1549.281357339197361187465640
789,Phrumsengla National Park,Q3,Sep,Free,timber,Chir Pine,3.329297917778964228510411105,0
790,Phrumsengla National Park,Q3,Sep,Free,timber,Cypress,1.220702082221035771489588895,0
791,Phrumsengla National Park,Q3,Aug,Free,firewood,Oak,0,0
792,Royal Manas National Park,Q3,Sep,Rural,standing,Blue Pine,18.41202683615819209039548023,390.4385758075925489271398255
793,Royal Manas National Park,Q3,Aug,Rural,standing,Hemlock,19.31797316384180790960451977,24.5614241924074510728601745
794,Royal Manas National Park,Q3,Jul,Rural,other,Cypress,0,0
795,Royal Manas National Park,Q3,Jul,Commercial,standing,Broadleaf Mixed,0.7416918429003021148036253776,46.01145879241956809167033936
796,Royal Manas National Park,Q3,Sep,Commercial,standing,Chir Pine,2.258308157099697885196374622,153.9885412075804319083296606
797,Royal Manas National Park,Q3,Sep,Commercial,other,Hemlock,0,0
798,Royal Manas National Park,Q3,Sep,Free,timber,Oak,0,0
799,Royal Manas National Park,Q3,Aug,Free,firewood,Blue Pine,0,0
800,Sakteng Wildlife Sanctuary,Q3,Sep,Rural,standing,Hemlock,14.77389143230869849574885546,589.4054054054054054054054054
801,Sakteng Wildlife Sanctuary,Q3,Jul,Rural,standing,Oak,75.94610856769130150425114454,570.5945945945945945945945946
802,Sakteng Wildlife Sanctuary,Q3,Aug,Rural,other,Broadleaf Mixed,0,0
803,Sakteng Wildlife Sanctuary,Q3,Sep,Commercial,standing,Chir Pine,0,200.0
804,Sakteng Wildlife Sanctuary,Q3,Jul,Commercial,other,Cypress,0,0
805,Sakteng Wildlife Sanctuary,Q3,Jul,Free,timber,Broadleaf Mixed,0,0
806,Sakteng Wildlife Sanctuary,Q3,Sep,Free,firewood,Chir Pine,0,0
807,Wangchuck Centennial National Park,Q3,Jul,Rural,standing,Cypress,48.68720617221377484935518387,430.2152112676056338028169014
808,Wangchuck Centennial National Park,Q3,Aug,Rural,standing,Broadleaf Mixed,36.59752323027538435546545024,467.3712676056338028169014085
809,Wangchuck Centennial National Park,Q3,Sep,Rural,standing,Chir Pine,76.73527059751084079517936589,542.4135211267605633802816901
810,Wangchuck Centennial National Park,Q3,Sep,Rural,other,Chir Pine,0,0
811,Wangchuck Centennial National Park,Q3,Jul,Commercial,standing,Cypress,0,0
812,Wangchuck Centennial National Park,Q3,Sep,Commercial,other,Broadleaf Mixed,0.2954527461652647204354280059,238.5932376646353449970513073
813,Wangchuck Centennial National Park,Q3,Aug,Commercial,other,Chir Pine,0.5745472538347352795645719941,316.8867623353646550029486927
814,Wangchuck Centennial National Park,Q3,Aug,Free,timber,Hemlock,0,0
815,Wangchuck Centennial National Park,Q3,Jul,Free,firewood,Oak,0,0
816,Bumdeling Wildlife Sanctuary,Q4,Dec,Rural,standing,Blue Pine,5.712356489589414282934423040,143.1578947368421052631578947
817,Bumdeling Wildlife Sanctuary,Q4,Nov,Rural,standing,Hemlock,73.62764351041058571706557696,536.8421052631578947368421053
818,Bumdeling Wildlife Sanctuary,Q4,Dec,Rural,other,Cypress,0,0
819,Bumdeling Wildlife Sanctuary,Q4,Dec,Commercial,standing,Broadleaf Mixed,18.82287962693092392888370737,10494.73309422507918111845062
820,Bumdeling Wildlife Sanctuary,Q4,Dec,Commercial,standing,Chir Pine,9.31712037306907607111629263,5267.75989991148219584390989
821,Bumdeling Wildlife Sanctuary,Q4,Nov,Commercial,other,Hemlock,24.30655992884144985545919502,12089.10453907008069864890820
822,Bumdeling Wildlife Sanctuary,Q4,Oct,Commercial,other,Oak,0.42344007115855014454080498,1763.29246679335792438873129
823,Bumdeling Wildlife Sanctuary,Q4,Dec,Free,timber,Broadleaf Mixed,0,0
824,Bumdeling Wildlife Sanctuary,Q4,Dec,Free,firewood,Chir Pine,0,0
825,"Divisional Forest Office, Bumthang",Q4,Dec,Rural,standing,Cypress,400.0585366827925968665394346,5919.109427659637925378030958
826,"Divisional Forest Office, Bumthang",Q4,Nov,Rural,standing,Broadleaf Mixed,568.1294509786516355243886201,5065.864773777923588535297802
827,"Divisional Forest Office, Bumthang",Q4,Oct,Rural,standing,Chir Pine,776.6952461053659402600861036,6724.625249783769274359509678
828,"Divisional Forest Office, Bumthang",Q4,Oct,Rural,standing,Cypress,188.146766233189827348985842,6910.40054877866921172716156
829,"Divisional Forest Office, Bumthang",Q4,Dec,Rural,other,Hemlock,0,0
830,"Divisional Forest Office, Bumthang",Q4,Dec,Commercial,standing,Oak,194.2011803612312388705164080,50253.57699849591034920782250
831,"Divisional Forest Office, Bumthang",Q4,Dec,Commercial,standing,Blue Pine,44.77489697278046298651742559,5224.619783621664751942728862
832,"Divisional Forest Office, Bumthang",Q4,Nov,Commercial,standing,Hemlock,21.3939226659882981429661664,26801.55158939661764876960195
833,"Divisional Forest Office, Bumthang",Q4,Oct,Commercial,other,Hemlock,6947.041173945749811938581353,3093928.199856642567623511765
834,"Divisional Forest Office, Bumthang",Q4,Nov,Commercial,other,Oak,2191.762419576087437497234391,786853.2550016971364163206219
835,"Divisional Forest Office, Bumthang",Q4,Dec,Commercial,other,Blue Pine,1821.770371255365281649630515,3638895.151116238073616689122
836,"Divisional Forest Office, Bumthang",Q4,Dec,Commercial,other,Hemlock,225.5189627859639807071109341,1991466.321446426371591336883
837,"Divisional Forest Office, Bumthang",Q4,Nov,Commercial,other,Oak,16263.79332404088676490110182,1131372.592004889697676375272
838,"Divisional Forest Office, Bumthang",Q4,Dec,Commercial,other,Blue Pine,12366.54374839594672330634099,1939908.88220259196032584619
839,"Divisional Forest Office, Bumthang",Q4,Nov,Free,timber,Cypress,0,0
840,"Divisional Forest Office, Bumthang",Q4,Nov,Free,firewood,Broadleaf Mixed,0,0
841,"Divisional Forest Office, Dagana",Q4,Nov,Rural,standing,Chir Pine,277.7723891834570519618239661,742.3506157822715523795043333
842,"Divisional Forest Office, Dagana",Q4,Nov,Rural,standing,Cypress,89.74671049840933191940615058,242.6881556940854492929907253
843,"Divisional Forest Office, Dagana",Q4,Dec,Rural,standing,Broadleaf Mixed,58.1909003181336161187698833,1334.961228523642998327504941
844,"Divisional Forest Office, Dagana",Q4,Oct,Rural,other,Broadleaf Mixed,0,0
845,"Divisional Forest Office, Dagana",Q4,Dec,Commercial,standing,Chir Pine,12.39012836185819070904645477,1389.743162692847124824684432
846,"Divisional Forest Office, Dagana",Q4,Oct,Commercial,standing,Cypress,7.85987163814180929095354523,1820.256837307152875175315568
847,"Divisional Forest Office, Dagana",Q4,Dec,Commercial,other,Oak,0,0
848,"Divisional Forest Office, Dagana",Q4,Dec,Free,timber,Blue Pine,0,0
849,"Divisional Forest Office, Dagana",Q4,Dec,Free,firewood,Hemlock,0,0
850,"Divisional Forest Office, Gedu",Q4,Dec,Rural,standing,Oak,0,0
851,"Divisional Forest Office, Gedu",Q4,Nov,Rural,other,Blue Pine,0,0
852,"Divisional Forest Office, Gedu",Q4,Dec,Commercial,standing,Hemlock,0,0
853,"Divisional Forest Office, Gedu",Q4,Oct,Commercial,other,Oak,0,0
854,"Divisional Forest Office, Gedu",Q4,Oct,Free,timber,Blue Pine,0,0
855,"Divisional Forest Office, Gedu",Q4,Nov,Free,firewood,Hemlock,0,0
856,"Divisional Forest Office, Mongar",Q4,Oct,Rural,standing,Oak,352.8330088064787361154135505,4785.575416341620594919105925
857,"Divisional Forest Office, Mongar",Q4,Oct,Rural,standing,Blue Pine,59.82226755764039474266495553,3720.828952277583692297256046
858,"Divisional Forest Office, Mongar",Q4,Oct,Rural,standing,Hemlock,685.9073691197946630083639421,2825.186039412542821286843266
859,"Divisional Forest Office, Mongar",Q4,Dec,Rural,standing,Oak,147.7801221401070938620170819,2370.754672183970423633958552
860,"Divisional Forest Office, Mongar",Q4,Nov,Rural,standing,Blue Pine,811.197232375979112271540470,2537.65491978428246786283621
861,"Divisional Forest Office, Mongar",Q4,Nov,Rural,other,Oak,0.6373161290322580645161290323,623.3688165309956167814652473
862,"Divisional Forest Office, Mongar",Q4,Nov,Rural,other,Blue Pine,12.80268387096774193548387097,176.6311834690043832185347527
863,"Divisional Forest Office, Mongar",Q4,Nov,Commercial,standing,Chir Pine,5.088424947145877378435517970,1597.454356116767780685961542
864,"Divisional Forest Office, Mongar",Q4,Nov,Commercial,standing,Cypress,6.881575052854122621564482030,1132.239338150748142880917439
865,"Divisional Forest Office, Mongar",Q4,Oct,Commercial,other,Oak,0.5793699360341151385927505330,107.4064372869712806775516971
866,"Divisional Forest Office, Mongar",Q4,Nov,Commercial,other,Blue Pine,0.0106300639658848614072494670,27.1398684455127957555693219
867,"Divisional Forest Office, Mongar",Q4,Oct,Free,timber,Chir Pine,22.83242430680973122277701052,0
868,"Divisional Forest Office, Mongar",Q4,Dec,Free,timber,Cypress,21.94757569319026877722298948,0
869,"Divisional Forest Office, Mongar",Q4,Dec,Free,firewood,Oak,0,0
870,"Divisional Forest Office, Paro",Q4,Dec,Rural,standing,Blue Pine,605.0136712994305284536657242,365.3364289662797125483692648
871,"Divisional Forest Office, Paro",Q4,Oct,Rural,standing,Hemlock,293.3625821353191828282426028,8475.406965174129353233830846
872,"Divisional Forest Office, Paro",Q4,Nov,Rural,standing,Oak,707.3546636932021823105411971,1317.002985074626865671641791
873,"Divisional Forest Office, Paro",Q4,Dec,Rural,standing,Blue Pine,268.729082872048106407550476,7850.25362078496406854615810
874,"Divisional Forest Office, Paro",Q4,Nov,Rural,other,Broadleaf Mixed,0,5672.0
875,"Divisional Forest Office, Paro",Q4,Nov,Commercial,standing,Chir Pine,363.7338753715352180825326605,222128.9169900902269145606498
876,"Divisional Forest Office, Paro",Q4,Oct,Commercial,standing,Cypress,143.3290678786203082878274694,31409.60318038571335847122333
877,"Divisional Forest Office, Paro",Q4,Dec,Commercial,standing,Broadleaf Mixed,278.9001347895209787792907998,135244.2622378744065483688111
878,"Divisional Forest Office, Paro",Q4,Nov,Commercial,standing,Chir Pine,336.3869219603234948503490703,69197.6937380180400284119265
879,"Divisional Forest Office, Paro",Q4,Nov,Commercial,other,Blue Pine,0.1453009166998804304503786369,286.0465218324089982462856115
880,"Divisional Forest Office, Paro",Q4,Oct,Commercial,other,Hemlock,0.8346990833001195695496213631,113.8473317992041519411036885
881,"Divisional Forest Office, Paro",Q4,Oct,Free,timber,Cypress,322.5392181818181818181818182,0
882,"Divisional Forest Office, Paro",Q4,Nov,Free,timber,Broadleaf Mixed,47.44070909090909090909090909,0
883,"Divisional Forest Office, Paro",Q4,Nov,Free,timber,Chir Pine,47.68758181818181818181818182,0
884,"Divisional Forest Office, Paro",Q4,Nov,Free,timber,Cypress,238.6024909090909090909090909,0
885,"Divisional Forest Office, Paro",Q4,Oct,Free,firewood,Hemlock,0,0
886,"Divisional Forest Office, Pema Gatshel",Q4,Nov,Rural,standing,Oak,174.0110472207701690189928559,3527.967434647762516614975631
887,"Divisional Forest Office, Pema Gatshel",Q4,Dec,Rural,standing,Blue Pine,6.932183307196375675204739502,1028.216105449712007089056269
888,"Divisional Forest Office, Pema Gatshel",Q4,Oct,Rural,standing,Hemlock,202.9319393622582331416623105,4062.574213557820115197164377
889,"Divisional Forest Office, Pema Gatshel",Q4,Dec,Rural,standing,Oak,122.9248301097752221641400941,1251.242246344705361098803723
890,"Divisional Forest Office, Pema Gatshel",Q4,Oct,Rural,other,Cypress,6.927368130350731842032587683,171.8405568906936272478660810
891,"Divisional Forest Office, Pema Gatshel",Q4,Nov,Rural,other,Broadleaf Mixed,9.072631869649268157967412317,188.1594431093063727521339190
892,"Divisional Forest Office, Pema Gatshel",Q4,Oct,Commercial,standing,Blue Pine,0,0
893,"Divisional Forest Office, Pema Gatshel",Q4,Dec,Commercial,other,Hemlock,420.1478713522040136710191920,21746.80068843151171043293116
894,"Divisional Forest Office, Pema Gatshel",Q4,Oct,Commercial,other,Oak,141.1444255542897204451844711,7108.530975869410929737402413
895,"Divisional Forest Office, Pema Gatshel",Q4,Oct,Commercial,other,Blue Pine,309.7241188327052843747261414,15886.29270759403832505322924
896,"Divisional Forest Office, Pema Gatshel",Q4,Oct,Commercial,other,Hemlock,102.7435842608009815090701955,13873.85562810503903477643719
897,"Divisional Forest Office, Pema Gatshel",Q4,Oct,Free,timber,Chir Pine,0,0
898,"Divisional Forest Office, Pema Gatshel",Q4,Nov,Free,firewood,Cypress,0,0
899,"Divisional Forest Office, Samdrup Jongkhar",Q4,Nov,Rural,standing,Broadleaf Mixed,77.02265958455847481741439818,827.0551786344562531863994666
900,"Divisional Forest Office, Samdrup Jongkhar",Q4,Dec,Rural,standing,Chir Pine,67.26258180783458218723323532,1081.734969998823483273853877
901,"Divisional Forest Office, Samdrup Jongkhar",Q4,Nov,Rural,standing,Cypress,12.8147586076069429953523665,871.209851366720263539746656
902,"Divisional Forest Office, Samdrup Jongkhar",Q4,Oct,Rural,other,Cypress,128.4608073899720211395834259,1006.950596252129471890971039
903,"Divisional Forest Office, Samdrup Jongkhar",Q4,Dec,Rural,other,Broadleaf Mixed,130.8717857618688102322689523,670.4258943781942078364565588
904,"Divisional Forest Office, Samdrup Jongkhar",Q4,Dec,Rural,other,Chir Pine,52.6674068481591686281476218,2102.623509369676320272572402
905,"Divisional Forest Office, Samdrup Jongkhar",Q4,Nov,Commercial,standing,Chir Pine,0,0
906,"Divisional Forest Office, Samdrup Jongkhar",Q4,Oct,Commercial,other,Cypress,52.59927913366736705996444157,19439.48477520435967302452316
907,"Divisional Forest Office, Samdrup Jongkhar",Q4,Nov,Commercial,other,Broadleaf Mixed,14.08072086633263294003555843,2688.06522479564032697547684
908,"Divisional Forest Office, Samdrup Jongkhar",Q4,Oct,Free,timber,Blue Pine,417.5746333489023820644558617,0
909,"Divisional Forest Office, Samdrup Jongkhar",Q4,Dec,Free,timber,Hemlock,197.2817702008407286314806165,0
910,"Divisional Forest Office, Samdrup Jongkhar",Q4,Oct,Free,timber,Oak,147.7618981784212984586641756,0
911,"Divisional Forest Office, Samdrup Jongkhar",Q4,Oct,Free,timber,Blue Pine,551.1616982718355908453993462,0
912,"Divisional Forest Office, Samdrup Jongkhar",Q4,Oct,Free,firewood,Broadleaf Mixed,0,0
913,"Divisional Forest Office, Samtse",Q4,Nov,Rural,standing,Chir Pine,0,0
914,"Divisional Forest Office, Samtse",Q4,Nov,Rural,other,Cypress,0,0
915,"Divisional Forest Office, Samtse",Q4,Nov,Commercial,standing,Broadleaf Mixed,0,0
916,"Divisional Forest Office, Samtse",Q4,Nov,Commercial,other,Chir Pine,0,0
917,"Divisional Forest Office, Samtse",Q4,Oct,Free,timber,Cypress,0,0
918,"Divisional Forest Office, Samtse",Q4,Dec,Free,firewood,Broadleaf Mixed,0,0
919,"Divisional Forest Office, Sarpang",Q4,Oct,Rural,standing,Chir Pine,332.4470943396226415094339623,285.9060133406891017603691258
920,"Divisional Forest Office, Sarpang",Q4,Oct,Rural,standing,Cypress,415.4854605993340732519422863,444.8608255178293796078038016
921,"Divisional Forest Office, Sarpang",Q4,Dec,Rural,standing,Broadleaf Mixed,98.89434850166481687014428413,907.2651587341391243292040724
922,"Divisional Forest Office, Sarpang",Q4,Nov,Rural,standing,Chir Pine,211.4130965593784683684794673,481.968002407342394302623000
923,"Divisional Forest Office, Sarpang",Q4,Dec,Rural,other,Blue Pine,0,0
924,"Divisional Forest Office, Sarpang",Q4,Nov,Commercial,standing,Hemlock,0,0
925,"Divisional Forest Office, Sarpang",Q4,Oct,Commercial,other,Oak,174.1090207511576058995026582,451.7713817729148922230229968
926,"Divisional Forest Office, Sarpang",Q4,Dec,Commercial,other,Blue Pine,28.81720116618075801749271137,69.59257026796828932713097032
927,"Divisional Forest Office, Sarpang",Q4,Oct,Commercial,other,Hemlock,102.7737780826616360830046304,187.2360479591168184498460329
928,"Divisional Forest Office, Sarpang",Q4,Nov,Free,timber,Hemlock,29.80429621380846325167037862,0
929,"Divisional Forest Office, Sarpang",Q4,Oct,Free,timber,Oak,56.17133630289532293986636971,0
930,"Divisional Forest Office, Sarpang",Q4,Nov,Free,timber,Blue Pine,27.50436748329621380846325167,0
931,"Divisional Forest Office, Sarpang",Q4,Dec,Free,firewood,Blue Pine,44.83437016669530847224609039,0
932,"Divisional Forest Office, Sarpang",Q4,Nov,Free,firewood,Hemlock,34.70562983330469152775390961,0
933,"Divisional Forest Office, Thimphu",Q4,Nov,Rural,standing,Cypress,324.6014089639256650066804324,410.1822513400833829660512210
934,"Divisional Forest Office, Thimphu",Q4,Nov,Rural,standing,Broadleaf Mixed,397.0186274747965504676302684,2183.779432201707365495334525
935,"Divisional Forest Office, Thimphu",Q4,Dec,Rural,standing,Chir Pine,214.8590161545001821936110774,1988.612070676990271987294024
936,"Divisional Forest Office, Thimphu",Q4,Nov,Rural,standing,Cypress,48.4509474067776023320782218,971.426245781218979551320230
937,"Divisional Forest Office, Thimphu",Q4,Nov,Rural,other,Hemlock,49.64919468234692573181643871,1720.505475554022592049668018
938,"Divisional Forest Office, Thimphu",Q4,Dec,Rural,other,Oak,39.69080531765307426818356129,683.434524445977407950331982
939,"Divisional Forest Office, Thimphu",Q4,Dec,Commercial,standing,Broadleaf Mixed,34.73524123711340206185567010,17791.79712744910023953144448
940,"Divisional Forest Office, Thimphu",Q4,Nov,Commercial,standing,Chir Pine,36.94475876288659793814432990,9370.60377992330051661222282
941,"Divisional Forest Office, Thimphu",Q4,Dec,Commercial,other,Hemlock,271.2851272015655577299412916,231786.6395847844816716445390
942,"Divisional Forest Office, Thimphu",Q4,Dec,Commercial,other,Oak,111.3658838878016960208741031,269539.5607264355748897820958
943,"Divisional Forest Office, Thimphu",Q4,Oct,Commercial,other,Blue Pine,889.3928571428571428571428571,204273.1797887466705709442908
944,"Divisional Forest Office, Thimphu",Q4,Oct,Commercial,other,Hemlock,699.6015655577299412915851272,16133.26270369838084285878324
945,"Divisional Forest Office, Thimphu",Q4,Oct,Commercial,other,Oak,241.954566210045662100456621,117088.3762889624912686266239
946,"Divisional Forest Office, Thimphu",Q4,Nov,Free,timber,Hemlock,0,0
947,"Divisional Forest Office, Thimphu",Q4,Oct,Free,firewood,Oak,0,0
948,"Divisional Forest Office, Trashigang",Q4,Dec,Rural,standing,Blue Pine,0,0
949,"Divisional Forest Office, Trashigang",Q4,Dec,Rural,other,Hemlock,0,0
950,"Divisional Forest Office, Trashigang",Q4,Nov,Commercial,standing,Oak,0,0
951,"Divisional Forest Office, Trashigang",Q4,Dec,Commercial,other,Blue Pine,0,0
952,"Divisional Forest Office, Trashigang",Q4,Nov,Free,timber,Hemlock,0,0
953,"Divisional Forest Office, Trashigang",Q4,Oct,Free,firewood,Oak,0,0
954,"Divisional Forest Office, Tsirang",Q4,Nov,Rural,standing,Blue Pine,187.1776696452269309033000088,4573.335360291882031012465795
955,"Divisional Forest Office, Tsirang",Q4,Oct,Rural,standing,Hemlock,226.0227727152083517650181368,1252.310732745515354211006385
956,"Divisional Forest Office, Tsirang",Q4,Oct,Rural,standing,Oak,49.9495576395647173316818544,6324.353906962602614776527820
957,"Divisional Forest Office, Tsirang",Q4,Oct,Rural,other,Oak,24.52674396814242211290700398,741.2426253687315634218289086
958,"Divisional Forest Office, Tsirang",Q4,Nov,Rural,other,Blue Pine,32.20325603185757788709299602,548.7573746312684365781710914
959,"Divisional Forest Office, Tsirang",Q4,Dec,Commercial,standing,Chir Pine,0,0
960,"Divisional Forest Office, Tsirang",Q4,Oct,Commercial,other,Cypress,94.94970200483657071534441064,17145.45313168288218861381370
961,"Divisional Forest Office, Tsirang",Q4,Nov,Commercial,other,Broadleaf Mixed,71.69896793821670957172946408,25648.23394278007899046334650
962,"Divisional Forest Office, Tsirang",Q4,Nov,Commercial,other,Chir Pine,10.3413300569467197129261253,2587.99292553703882092283980
963,"Divisional Forest Office, Tsirang",Q4,Nov,Free,timber,Chir Pine,0,0
964,"Divisional Forest Office, Tsirang",Q4,Nov,Free,firewood,Cypress,0,0
965,"Divisional Forest Office, Wangdue",Q4,Nov,Rural,standing,Broadleaf Mixed,246.1823299180327868852459016,1568.382783117425825323861262
966,"Divisional Forest Office, Wangdue",Q4,Oct,Rural,standing,Chir Pine,134.3518709016393442622950820,3823.137961912721628559488986
967,"Divisional Forest Office, Wangdue",Q4,Nov,Rural,standing,Cypress,339.1459672131147540983606557,4106.211927646110679959405409
